age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,R
60,10,1,0,0,0,24,0
30,2,1,0,0,0,20,0
30,10,1,1,0,0,55,0
50,3,0,1,5178,0,40,0
30,7,1,1,0,0,40,0
20,9,0,0,0,0,40,0
60,10,1,1,0,0,40,0
20,9,1,0,0,0,37,0
20,9,1,0,0,0,40,0
50,9,1,1,0,0,70,0
30,9,1,1,0,0,40,0
30,13,1,1,0,0,40,0
17,6,1,0,0,0,24,0
30,9,1,1,0,2001,40,0
50,9,0,1,0,0,40,0
20,9,1,0,0,0,40,0
30,9,1,1,0,0,10,0
20,10,1,1,0,0,40,0
50,14,1,1,0,1902,60,0
20,10,1,1,0,0,40,0
30,13,1,1,0,0,45,0
70,13,1,0,991,0,10,0
60,6,0,1,0,0,20,0
40,15,1,0,15024,0,40,1
50,9,1,1,0,0,50,0
50,14,1,1,0,0,60,0
20,10,1,1,0,0,40,0
30,13,1,0,0,0,40,0
50,15,1,1,15024,0,50,1
20,13,1,1,0,0,40,0
40,11,1,1,15024,0,55,1
30,15,1,0,0,0,45,1
70,10,1,1,0,0,40,0
70,9,1,1,0,0,40,0
30,13,1,1,0,0,55,0
30,13,1,0,0,0,40,0
40,9,1,1,0,0,40,0
50,14,1,1,0,0,40,0
60,11,1,0,0,0,24,0
20,10,1,0,0,0,35,0
20,10,1,1,0,0,40,0
30,9,1,1,6849,0,55,0
30,11,0,0,0,0,40,0
40,13,0,1,0,0,40,0
30,9,0,1,0,0,40,0
20,10,1,1,0,0,40,0
50,9,1,1,0,0,55,0
18,9,1,0,0,0,25,0
30,9,1,0,0,0,40,0
30,13,1,1,0,0,55,0
20,9,1,0,0,0,43,0
50,13,1,1,7688,0,60,1
30,9,1,1,0,0,68,0
40,9,1,1,0,0,40,0
20,13,1,0,0,0,35,0
19,8,1,0,15024,0,40,1
20,9,0,1,0,0,40,0
40,9,1,1,0,0,58,0
60,10,1,1,0,0,40,0
50,9,1,1,0,0,60,0
50,5,1,0,0,0,40,0
30,9,1,1,0,0,30,0
30,10,1,1,0,0,40,0
30,10,0,1,0,0,40,0
30,12,1,1,0,0,48,0
20,10,1,0,0,0,24,0
20,10,1,0,0,0,16,0
17,7,1,1,0,0,25,0
60,10,1,1,0,0,40,0
20,13,1,1,0,0,55,0
50,7,1,1,0,0,52,0
20,10,1,1,0,0,40,0
20,10,0,1,0,0,40,0
30,10,0,0,0,0,40,0
60,9,1,1,0,0,5,0
50,13,1,1,0,0,50,0
30,10,1,0,0,0,35,0
40,12,1,0,0,0,40,0
20,10,0,0,0,0,25,0
20,10,0,1,0,0,40,0
40,10,1,1,0,2415,55,1
50,9,1,1,3103,0,40,0
30,9,1,1,0,0,40,0
40,15,1,0,0,1902,60,1
50,9,0,1,0,0,30,0
20,9,1,1,0,0,40,0
40,12,1,1,0,0,40,0
60,9,1,0,3273,0,16,0
20,11,1,0,0,0,36,0
30,9,1,0,0,0,99,0
20,10,0,1,0,0,30,0
40,10,1,0,0,0,40,0
30,12,1,1,0,0,65,0
60,7,1,0,3674,0,35,0
20,12,1,1,0,0,40,0
20,9,1,0,0,0,45,0
20,13,1,0,7688,0,45,1
40,5,1,1,0,0,45,0
40,12,1,1,0,0,40,0
60,10,1,1,0,0,50,0
30,10,1,1,0,0,40,0
40,9,1,1,0,0,40,0
40,13,1,0,0,0,40,1
40,10,1,1,5178,0,40,1
40,10,1,0,0,0,45,0
30,9,1,0,1831,0,40,0
30,10,0,1,0,0,40,0
20,9,0,0,0,0,40,0
50,9,0,1,0,0,40,0
20,13,1,1,0,0,35,0
50,9,1,0,0,0,55,1
20,10,1,0,0,0,45,0
20,10,1,1,0,0,40,0
20,9,1,1,0,0,40,0
50,9,1,1,0,0,40,0
30,11,1,1,0,0,40,0
40,9,1,0,0,0,40,0
20,11,1,1,0,0,33,0
50,10,1,0,0,0,40,1
60,6,1,1,0,0,24,0
50,10,1,1,5013,0,52,0
30,13,0,1,0,0,40,0
20,13,1,1,0,0,35,0
20,10,1,1,0,0,40,0
30,9,1,1,0,0,50,0
20,9,1,0,0,0,35,0
40,14,1,1,15024,0,50,1
50,10,1,0,0,0,40,1
40,10,0,0,0,0,38,1
30,13,1,1,0,0,45,0
40,14,1,0,10520,0,50,1
30,13,1,1,0,0,40,0
40,9,0,1,0,0,40,0
40,13,1,1,0,0,50,0
50,9,1,1,0,0,80,0
50,7,0,0,0,0,40,0
30,5,1,1,0,0,40,0
40,9,1,1,0,0,45,0
20,10,1,1,0,0,40,0
30,16,1,1,0,0,40,0
30,11,0,0,0,0,40,0
30,10,1,0,0,0,43,0
50,9,1,1,0,0,65,0
20,9,0,1,0,0,40,0
40,10,1,0,0,0,30,0
40,10,1,1,0,0,20,0
60,9,1,0,0,0,8,0
30,14,1,1,0,0,40,0
40,6,1,1,4386,0,60,0
40,13,1,1,0,0,40,0
40,9,0,0,0,0,35,0
50,10,1,1,0,0,40,0
20,10,1,1,0,0,35,0
20,10,1,1,0,0,35,0
20,9,1,1,0,0,40,0
30,13,1,0,0,0,30,0
30,13,1,0,0,0,42,1
40,10,1,1,0,0,72,0
30,9,1,0,0,1980,40,0
50,9,1,0,0,0,40,0
40,9,1,1,0,0,45,0
50,16,1,0,0,1669,38,0
30,13,1,0,7688,0,40,1
20,9,1,1,0,0,37,0
30,9,1,0,0,0,40,0
70,9,1,1,0,2149,20,0
17,9,1,0,0,0,35,0
40,9,1,0,0,0,35,0
70,9,1,1,0,0,30,0
40,9,1,1,0,0,48,0
40,9,1,1,0,0,40,0
40,10,1,0,0,0,50,1
50,11,0,1,0,0,60,0
20,10,1,1,0,0,40,0
19,10,1,0,0,0,15,0
30,13,1,0,0,0,16,1
60,9,1,1,0,0,40,0
50,10,1,1,0,0,40,0
30,9,1,1,0,0,40,0
20,9,0,1,0,0,40,0
20,12,1,0,0,0,35,0
30,13,1,1,0,0,35,0
19,10,1,0,0,0,20,0
40,9,0,0,0,0,40,0
50,13,1,1,0,0,20,0
20,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,13,1,1,27828,0,40,1
30,14,1,1,0,2415,70,1
30,13,1,1,0,0,60,0
30,13,1,1,0,0,40,0
40,11,1,0,0,0,40,0
30,15,1,0,0,0,50,1
30,9,1,1,0,0,45,0
70,9,1,0,0,0,1,0
40,10,1,0,0,0,48,1
50,13,1,1,0,0,50,0
20,13,0,0,2202,0,40,0
19,10,1,1,0,0,10,0
20,14,1,1,0,0,50,0
20,13,1,0,0,0,40,0
30,4,1,1,0,0,45,0
30,13,1,1,0,0,40,0
19,10,1,1,0,0,25,0
30,9,1,1,0,0,40,0
18,7,0,1,0,1602,48,0
50,9,1,1,0,0,50,0
40,4,1,1,0,0,80,0
20,10,1,1,0,0,50,0
50,9,1,1,0,0,15,0
60,9,1,1,0,0,30,0
30,9,1,0,0,0,35,0
30,9,1,0,5178,0,35,1
50,9,1,1,0,2002,45,0
40,10,1,0,0,0,25,0
20,13,1,1,0,0,40,0
50,9,1,1,4064,0,40,0
30,13,1,1,0,0,40,0
30,13,1,1,0,0,40,0
30,11,1,1,0,0,50,0
30,15,1,1,0,0,40,0
50,1,0,1,0,0,40,0
30,10,1,1,0,0,40,0
40,2,1,1,0,0,35,0
50,10,1,1,8614,0,50,1
60,14,1,1,0,0,40,1
30,13,1,1,0,0,45,0
50,9,1,0,0,0,40,0
70,9,1,0,0,0,32,0
40,9,1,1,2829,0,40,0
20,10,1,0,0,0,6,0
30,11,1,1,0,0,40,0
20,10,0,1,0,0,72,0
20,10,0,1,0,0,45,0
40,13,1,1,0,0,80,0
40,16,1,0,0,1902,46,1
20,9,1,1,0,0,40,0
50,4,1,1,0,0,48,0
20,13,1,0,3325,0,10,0
20,3,1,1,0,0,40,0
20,10,1,0,0,0,30,0
30,13,1,1,0,1741,40,0
40,9,1,1,0,0,60,0
50,10,1,1,0,0,40,0
20,10,1,0,0,0,20,0
40,9,1,0,0,1980,40,0
30,5,0,0,3411,0,34,0
20,3,1,1,0,0,40,0
19,9,0,1,0,0,30,0
50,10,1,1,0,0,55,0
40,13,1,0,5455,0,40,1
30,13,1,1,0,0,20,0
30,10,1,0,6849,0,50,0
40,6,0,0,0,0,40,0
20,13,1,1,0,0,35,0
20,9,1,1,0,0,45,0
60,13,0,1,9386,0,50,1
50,10,1,1,0,0,50,0
30,11,1,0,0,0,40,0
20,9,1,1,0,0,55,0
50,14,1,0,0,0,40,1
20,9,1,0,0,0,40,0
20,14,1,1,0,0,50,0
30,9,1,0,0,0,40,0
19,7,1,0,0,0,15,0
20,10,1,0,0,0,40,0
40,9,1,1,3137,0,50,1
40,9,1,1,0,1672,50,0
40,14,1,1,7298,0,35,1
50,9,1,1,0,0,60,0
30,12,1,1,0,0,40,0
20,6,1,0,0,1762,25,0
20,10,1,0,0,0,40,0
30,13,1,1,4508,0,40,0
40,13,1,0,0,0,40,1
50,9,1,1,0,0,42,0
60,5,0,1,0,0,20,0
30,11,1,0,0,0,40,0
30,12,0,1,0,0,40,0
40,14,1,1,0,1902,50,1
60,9,1,1,0,0,30,0
30,6,1,1,0,0,45,0
40,9,1,0,0,0,40,0
20,9,1,1,0,0,50,0
70,4,1,1,0,0,30,0
20,10,1,1,0,0,9,0
40,10,0,0,0,0,35,0
50,6,1,1,0,0,41,0
50,14,1,1,0,0,40,0
30,11,1,1,0,0,40,0
50,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
40,9,1,1,0,0,60,0
40,13,0,0,0,0,42,0
40,9,1,1,0,0,34,0
20,10,1,1,0,0,40,0
30,10,1,1,0,0,55,0
30,10,1,0,0,0,35,0
19,10,1,1,0,0,35,0
20,13,1,1,0,0,40,0
30,13,1,0,0,0,40,0
50,13,1,0,0,0,50,1
60,10,1,0,0,0,40,0
40,13,1,1,0,1848,45,0
30,9,1,1,0,0,55,0
40,9,1,1,0,0,40,0
30,9,0,0,0,0,40,0
60,9,1,0,0,0,38,1
20,13,1,1,4101,0,35,0
70,16,1,1,4931,0,3,1
60,1,1,1,0,0,10,0
40,13,1,1,0,0,40,0
40,1,0,1,0,0,75,0
20,9,1,1,0,0,40,0
19,9,1,1,0,0,40,0
30,13,1,0,0,0,40,0
50,16,1,1,0,0,40,1
19,10,1,0,0,0,40,0
40,12,1,1,0,0,40,0
30,9,1,1,0,0,55,0
50,10,1,1,0,0,40,0
30,4,1,1,0,0,40,0
70,9,1,1,0,0,30,0
19,10,1,1,0,0,40,0
40,9,1,0,0,0,30,0
20,10,1,1,0,0,40,0
20,9,1,1,0,0,40,0
19,9,1,0,0,0,20,0
20,9,1,1,0,0,35,0
40,14,1,0,0,0,2,0
30,9,1,1,7298,0,60,1
20,13,1,1,0,0,40,0
20,10,1,1,0,0,48,0
20,9,1,0,0,0,40,0
20,9,1,0,0,0,40,0
20,10,0,0,0,0,15,0
20,9,1,0,0,0,30,0
20,10,1,0,0,0,25,0
20,9,0,0,0,0,40,0
20,9,1,0,0,0,40,0
70,13,1,0,25124,0,16,1
40,9,1,1,0,0,70,0
20,10,0,0,0,0,25,0
40,13,1,1,0,0,55,0
50,9,1,0,0,0,40,0
50,6,1,0,0,0,35,0
30,10,1,1,0,0,40,0
20,9,0,1,0,0,40,0
50,13,1,1,0,0,45,0
20,11,1,0,0,0,40,0
30,11,0,0,0,0,40,0
40,9,1,1,0,0,38,0
20,10,1,1,0,0,45,0
40,9,0,1,0,0,40,0
30,14,1,1,0,0,50,0
50,3,1,1,0,0,40,0
20,10,1,1,0,0,50,0
30,9,1,1,0,1672,40,0
30,9,1,0,0,0,40,0
40,9,1,1,0,1485,44,0
30,9,1,1,0,0,45,0
19,10,1,0,0,0,15,0
40,13,0,1,0,0,40,0
40,4,1,1,0,0,36,0
30,14,1,1,0,0,70,1
70,3,1,0,2346,0,40,0
60,5,1,1,0,0,40,0
70,13,1,1,6418,0,40,0
60,10,1,1,0,0,16,0
20,4,1,0,0,0,32,0
20,2,1,1,0,0,24,0
30,10,1,1,0,0,48,0
30,9,1,1,0,0,44,0
20,10,0,0,0,0,20,0
50,9,1,1,99999,0,40,1
40,13,1,1,0,0,50,0
30,9,1,0,0,0,80,0
50,9,1,1,0,0,40,0
20,9,1,1,0,0,40,0
30,14,0,1,0,0,50,0
20,13,1,0,0,0,60,0
20,10,1,0,0,0,25,0
40,9,1,1,0,0,40,0
40,8,0,1,0,0,40,0
60,14,1,1,0,0,70,0
20,13,0,0,0,0,40,0
60,5,0,1,0,0,40,0
20,10,1,1,0,0,55,0
50,10,1,0,0,0,52,0
30,9,1,1,0,1741,60,0
20,9,1,0,0,0,40,0
30,10,0,0,0,0,35,0
30,9,1,1,0,0,60,0
20,10,1,0,0,0,40,0
40,9,1,1,0,0,40,0
30,11,0,0,0,0,35,0
20,11,1,1,0,0,40,0
40,12,1,0,0,0,47,0
18,9,1,1,0,0,12,0
20,6,1,0,0,0,38,0
40,13,1,1,0,0,50,0
40,13,1,1,0,0,40,0
20,6,0,0,0,0,30,0
60,16,1,0,0,0,5,0
30,12,0,1,7298,0,40,1
40,13,1,1,7688,0,44,1
30,9,1,1,0,0,40,0
40,13,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,10,1,1,0,0,40,0
30,10,1,0,0,0,39,0
20,9,1,0,0,0,37,0
30,10,1,0,6497,0,35,0
30,13,0,1,0,0,60,0
20,9,1,1,0,0,40,0
60,13,1,1,0,0,50,0
40,9,1,1,0,0,40,0
20,10,1,0,0,0,17,0
40,9,1,1,0,0,25,0
50,13,1,1,0,0,40,0
20,3,1,1,0,0,40,0
60,9,1,1,0,0,60,0
20,9,1,1,0,0,40,0
18,9,1,1,0,0,25,0
20,10,1,0,0,0,15,0
20,9,1,1,0,0,40,0
40,10,1,1,0,0,40,0
30,13,1,0,0,0,35,0
20,13,1,0,0,0,55,0
30,13,1,1,0,0,50,0
60,6,1,1,0,0,40,0
30,10,1,0,0,0,25,0
50,7,0,0,0,0,35,0
40,13,1,1,0,0,20,0
20,10,1,0,0,0,40,0
40,12,0,0,0,0,50,1
20,14,1,0,0,0,35,0
40,14,0,0,7430,0,40,1
40,9,0,0,0,0,15,0
40,10,1,1,0,0,40,0
30,10,1,1,0,0,45,0
70,14,1,1,0,0,10,0
20,10,1,1,0,1902,37,1
40,9,0,0,0,0,40,0
40,9,0,0,0,0,40,0
30,12,1,0,0,0,40,0
20,9,0,0,0,0,40,0
30,13,1,1,0,0,50,0
30,10,1,0,0,0,25,0
20,9,1,1,0,0,45,0
30,10,1,1,7688,0,40,1
20,10,1,1,0,0,35,0
30,13,1,1,0,0,40,0
30,10,1,1,0,0,46,0
50,6,1,1,0,0,40,0
30,10,1,1,5178,0,40,1
60,13,1,0,0,0,30,0
30,10,0,0,0,0,25,0
40,10,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,9,1,0,0,0,40,0
40,14,1,0,4650,0,55,1
40,13,1,1,0,0,40,0
40,12,0,0,0,0,50,1
20,9,1,1,0,0,20,0
50,9,1,0,0,0,40,0
20,9,1,1,0,0,40,0
50,9,1,1,0,0,81,0
30,9,1,0,0,0,40,0
20,9,0,0,0,0,40,0
20,10,1,1,0,0,40,0
20,10,1,1,0,0,40,0
20,9,1,1,0,0,37,0
50,13,1,1,0,0,45,0
20,9,1,0,0,0,36,0
40,13,1,0,0,0,32,0
60,10,1,0,0,0,40,0
20,9,1,1,0,0,60,0
18,10,1,0,0,0,12,0
30,9,1,0,0,0,40,0
30,6,0,1,0,0,40,0
30,5,1,0,0,0,12,0
50,10,1,1,0,0,40,0
30,8,1,0,0,0,40,0
30,9,1,1,0,0,40,0
20,13,1,1,0,0,40,0
30,11,1,1,7688,0,40,1
30,9,0,1,0,0,40,0
40,9,1,1,0,0,60,0
40,9,1,0,0,0,44,0
40,9,0,0,0,0,40,0
20,9,1,1,0,0,20,0
20,9,1,1,0,0,40,0
50,7,1,1,0,0,40,0
60,10,1,1,0,0,50,0
30,9,1,1,7688,0,40,1
30,13,0,0,0,0,60,0
40,3,1,1,0,0,50,0
20,10,1,0,3325,0,52,0
60,9,1,1,0,0,40,0
20,3,1,0,0,0,40,0
20,10,1,1,0,0,24,0
40,13,1,1,0,0,35,0
20,9,1,1,0,0,40,0
40,15,1,1,0,1902,60,1
20,13,1,1,0,0,50,0
30,9,1,1,0,0,45,0
40,9,0,1,0,0,40,0
20,9,0,1,0,0,40,0
20,10,0,1,0,0,40,0
30,10,1,1,0,0,52,0
60,8,1,1,0,0,40,0
40,4,1,1,0,0,40,0
30,9,0,0,0,0,20,0
40,9,1,0,0,0,40,0
40,9,1,1,0,0,50,0
50,9,1,0,0,0,38,0
20,9,1,1,0,0,50,0
20,13,1,1,0,0,45,0
30,9,1,1,0,0,40,0
18,9,1,1,0,0,30,0
40,10,1,0,0,0,25,0
20,4,1,1,0,0,40,0
40,13,1,1,0,0,60,0
20,9,1,1,0,0,35,0
40,9,1,1,0,0,40,0
20,10,0,1,0,0,40,0
40,9,1,0,0,0,40,0
40,13,0,1,0,0,50,1
19,4,1,1,0,0,40,0
40,13,1,1,0,0,60,0
40,9,0,0,0,0,40,0
50,14,1,1,0,0,62,0
30,9,1,0,0,0,40,0
20,7,1,1,0,0,50,0
40,13,0,0,0,0,27,0
30,9,1,0,0,0,40,0
30,13,1,1,0,0,60,0
60,10,0,1,0,0,20,0
19,10,1,0,0,0,30,0
19,10,1,1,0,0,25,0
50,14,1,0,0,0,39,1
50,7,1,0,0,0,65,0
30,9,1,1,0,0,40,0
50,10,1,1,0,0,40,0
20,13,1,0,0,0,40,0
30,10,1,1,0,0,40,0
60,9,1,0,0,0,40,0
40,9,1,1,0,0,40,0
20,9,1,1,0,0,30,0
30,9,1,1,0,0,45,0
40,13,1,1,0,0,40,0
20,13,1,0,0,0,50,0
50,9,1,1,15024,0,60,1
20,13,1,0,0,0,40,0
30,13,1,0,0,0,40,0
40,13,1,1,0,0,50,0
40,7,1,1,0,0,40,0
50,15,1,1,0,0,80,1
30,11,1,1,0,0,40,0
30,13,1,1,0,0,45,0
30,12,1,1,0,1887,60,1
30,9,1,0,0,0,38,0
30,10,1,1,0,0,40,0
30,9,1,1,0,0,45,0
20,10,0,0,0,0,40,0
30,10,1,1,0,0,55,0
20,9,1,1,0,0,40,0
30,11,1,0,0,0,40,0
40,15,0,1,0,2415,55,1
40,15,1,1,0,0,60,1
30,9,1,1,0,0,40,0
50,13,1,1,0,0,50,0
40,10,1,0,0,0,40,0
20,12,1,1,0,0,52,0
20,10,1,1,0,0,40,0
30,9,1,1,0,0,40,0
60,12,1,1,0,0,40,0
40,10,1,1,0,0,42,0
60,9,1,0,20051,0,30,1
30,9,1,1,0,0,40,0
20,10,1,1,0,0,40,0
50,13,1,1,0,0,40,0
50,15,1,1,15024,0,40,1
20,10,1,1,0,0,10,0
30,13,1,1,8614,0,40,1
30,9,0,0,0,0,40,0
50,10,1,1,0,2603,40,1
20,13,1,0,0,0,20,0
20,10,1,0,0,0,40,0
40,10,0,0,0,0,40,0
40,9,1,0,0,0,40,0
20,10,0,0,0,0,20,0
19,9,1,0,0,0,35,0
17,7,1,0,1055,0,20,0
20,10,1,0,0,0,35,0
30,9,1,1,0,0,70,0
30,9,1,1,0,1887,46,1
20,13,1,0,0,0,40,0
20,10,1,1,0,0,40,0
20,10,1,1,0,0,40,0
20,10,0,0,0,0,38,0
20,10,1,0,0,0,40,0
50,10,1,1,15024,0,45,1
50,13,1,0,0,0,40,1
50,9,1,0,0,0,40,0
50,14,1,1,0,1977,60,0
50,4,1,1,0,0,40,0
20,10,1,1,0,0,30,0
20,14,1,1,0,0,38,0
30,14,1,1,0,0,40,0
60,13,1,1,0,0,40,0
40,9,0,1,0,0,40,0
40,12,1,1,0,0,40,0
20,7,1,1,0,0,35,0
30,12,1,1,0,0,48,0
40,9,1,1,0,0,50,0
40,3,1,1,0,0,20,0
40,10,1,0,0,0,40,0
30,13,1,1,0,0,40,0
60,10,1,0,0,0,1,0
40,9,1,1,0,0,40,0
20,10,0,1,0,0,10,0
40,16,1,1,0,0,40,1
40,9,1,1,0,0,40,0
40,6,1,1,0,0,35,0
20,9,1,0,0,0,40,0
50,9,1,0,0,0,40,0
30,11,1,0,0,0,20,0
20,10,1,0,0,0,25,0
30,10,1,1,0,0,45,0
30,13,1,1,0,0,50,0
40,10,1,1,0,0,50,0
20,9,1,0,0,0,40,0
30,11,1,1,0,0,40,0
20,13,1,1,0,0,30,0
30,10,1,1,0,0,50,0
40,9,1,0,0,0,40,0
30,13,0,1,0,0,40,0
20,13,1,0,0,0,40,0
40,6,1,1,0,0,40,0
18,6,1,1,0,0,30,0
30,10,1,1,0,0,55,0
40,10,1,1,0,0,40,0
60,6,1,0,0,0,40,0
40,9,1,0,0,0,40,0
60,13,1,0,0,0,12,0
20,11,1,1,0,0,40,0
50,9,1,1,0,0,40,0
50,9,1,1,0,0,24,0
18,10,1,0,0,0,20,0
50,9,1,1,0,0,40,0
30,9,0,1,0,0,40,0
20,9,1,0,0,0,35,0
70,9,1,1,3456,0,40,0
20,16,1,1,0,0,40,0
40,13,1,1,0,1977,60,0
20,10,1,0,0,0,24,0
60,10,1,0,0,0,12,1
20,10,0,0,0,0,20,0
40,12,1,1,0,0,40,0
20,9,1,1,0,0,40,0
40,6,1,0,0,0,40,0
20,9,1,0,0,0,50,0
50,13,1,1,0,0,50,0
30,9,1,1,0,0,40,0
30,14,1,0,0,0,25,0
50,13,1,0,0,0,35,1
40,12,0,1,0,0,40,0
40,9,1,1,0,0,40,0
30,13,1,1,0,0,60,0
30,13,1,0,0,0,35,0
30,9,1,1,0,0,40,0
60,9,1,0,0,0,40,0
50,9,1,1,0,0,50,0
20,10,1,1,0,0,48,0
30,14,1,1,0,2824,55,1
30,9,1,1,0,2002,40,0
40,14,1,0,0,0,55,1
50,9,1,1,0,0,50,0
30,12,1,0,0,0,60,0
20,13,1,1,0,0,50,0
30,9,1,0,0,0,40,0
20,13,1,1,0,0,40,0
50,8,1,1,0,0,45,0
40,10,1,0,0,0,40,0
20,9,1,0,0,0,40,0
70,14,1,1,0,0,45,0
40,13,1,0,0,0,40,1
18,4,1,1,0,0,40,0
30,7,1,1,0,0,40,0
40,13,1,1,0,0,60,0
20,13,0,1,0,0,30,0
40,14,1,0,0,0,40,1
30,13,1,1,0,0,60,0
30,10,0,1,0,0,50,0
30,14,1,1,0,0,40,0
60,14,1,1,0,0,48,0
50,9,1,1,0,0,40,0
30,10,0,0,0,0,16,0
40,10,1,1,0,0,40,0
40,14,1,1,0,0,5,0
30,9,1,1,0,0,40,0
40,13,1,1,0,0,40,0
20,11,0,1,14344,0,40,1
18,8,1,1,0,0,25,0
20,9,1,1,2597,0,40,0
30,13,1,0,0,0,60,1
20,10,1,0,0,0,15,0
40,13,1,1,0,0,38,0
20,9,1,1,0,0,48,0
30,10,1,1,0,0,4,0
30,9,1,1,0,0,40,0
30,9,0,1,0,0,40,0
19,9,1,0,0,0,30,0
30,9,1,1,0,0,40,0
50,13,1,1,0,0,43,0
20,10,1,0,0,0,16,0
19,10,1,0,0,0,25,0
40,10,1,1,0,0,50,0
20,9,0,1,0,0,40,0
50,9,0,0,0,0,40,0
40,10,1,0,0,0,40,0
17,7,1,0,0,0,16,0
40,13,1,0,0,0,30,0
20,10,1,1,0,0,40,0
50,10,1,0,0,0,40,1
40,13,1,1,0,1902,40,1
20,12,1,0,0,0,36,0
40,10,1,0,0,0,37,0
20,9,1,0,0,0,40,0
18,7,1,0,0,0,20,0
30,9,1,1,0,0,40,0
30,9,1,1,0,1902,48,1
20,13,1,1,0,0,40,0
60,13,1,1,0,0,40,0
30,13,0,1,0,0,60,0
20,12,1,1,0,0,20,0
50,9,1,0,0,0,40,0
30,10,1,0,0,0,40,0
20,9,1,1,0,0,40,0
60,4,1,1,0,0,40,0
20,9,1,0,0,0,40,0
40,13,0,0,0,0,50,1
30,11,1,1,0,0,40,0
30,12,1,1,0,0,56,0
60,9,1,1,0,0,40,0
20,10,1,0,0,0,30,0
60,4,1,1,0,0,40,0
20,10,1,0,0,0,10,0
20,10,1,1,0,0,40,0
40,16,1,1,0,1902,50,1
40,13,1,0,0,1876,40,1
40,13,1,1,0,0,40,0
30,13,1,1,0,0,40,0
30,13,0,0,0,0,40,0
40,11,1,1,0,0,60,0
50,13,1,1,15024,0,55,1
40,4,1,1,0,0,35,0
60,13,1,1,99999,0,40,1
50,10,1,1,0,0,70,0
20,9,0,0,0,0,40,0
30,13,1,0,0,0,40,0
30,9,0,1,0,0,40,0
20,9,1,1,0,0,72,0
30,10,1,1,0,0,50,0
20,9,1,1,3464,0,40,0
40,3,1,1,0,0,38,0
30,16,0,1,0,0,99,1
60,14,1,1,20051,0,60,1
30,13,1,1,3103,0,60,1
20,9,1,1,0,0,50,0
50,13,1,1,0,0,40,0
40,6,1,1,0,0,40,0
20,9,1,0,0,0,40,0
20,10,1,1,0,0,40,0
40,10,1,0,0,0,35,0
20,10,1,0,0,0,52,0
20,9,1,1,0,0,65,0
60,9,1,1,1409,0,50,0
50,9,0,1,0,0,40,0
60,9,0,0,0,0,40,0
40,16,1,0,0,0,45,1
20,9,1,1,0,0,40,0
40,13,1,1,0,0,55,0
70,9,1,0,0,0,5,0
40,10,1,0,0,0,40,0
20,11,1,0,0,1590,64,0
20,9,1,1,0,0,40,0
20,7,1,1,0,0,40,0
20,7,0,0,0,0,32,0
40,9,1,0,0,0,40,0
30,9,1,1,0,0,40,0
70,9,1,1,0,0,28,0
50,13,0,1,15024,0,40,1
20,10,0,0,0,0,40,0
40,9,1,0,0,0,40,0
30,13,0,0,0,0,40,0
60,9,1,1,0,0,24,0
40,9,1,0,0,0,50,0
60,9,1,0,0,0,20,0
40,15,1,1,15024,0,43,1
30,13,0,1,0,0,40,0
20,10,0,0,0,0,40,0
30,11,1,1,0,0,60,0
30,15,1,0,0,0,40,1
19,9,1,1,0,0,20,0
20,10,1,1,0,0,40,0
20,9,1,0,0,0,40,0
30,11,1,1,0,0,35,0
30,14,1,0,0,0,40,1
20,10,1,0,0,0,30,0
30,13,0,0,0,0,40,0
30,13,1,0,0,0,46,0
40,9,1,0,0,0,35,0
40,9,1,0,0,0,55,0
30,13,1,1,0,0,50,0
30,9,1,1,0,1726,40,0
50,10,1,0,0,0,40,1
50,7,1,1,0,0,40,0
50,4,1,1,0,0,42,0
60,10,1,0,0,0,16,0
20,9,1,1,0,0,40,0
20,12,1,0,0,0,43,0
50,13,1,1,0,1902,40,1
20,13,1,1,0,0,50,0
20,8,0,0,0,0,50,0
20,9,0,0,0,0,40,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,60,0
30,13,1,1,2407,0,40,0
40,11,1,1,0,0,42,0
20,4,1,0,0,0,40,0
19,10,1,1,0,0,84,0
40,16,1,1,0,0,45,0
40,5,0,1,0,0,40,0
50,9,1,1,0,0,25,0
20,9,1,0,0,0,40,0
40,14,0,0,0,0,40,0
60,9,1,1,2174,0,40,0
40,9,1,1,0,0,45,0
19,10,1,0,0,0,20,0
20,10,1,1,0,0,50,0
50,9,1,1,0,0,40,0
20,11,1,1,0,0,40,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
60,4,1,1,0,0,40,0
40,9,0,0,0,0,25,0
20,9,1,0,0,0,45,0
50,11,1,1,0,2444,39,1
40,10,1,0,0,0,32,0
50,15,0,1,0,0,55,1
20,9,1,0,0,0,45,0
19,9,1,1,0,0,40,0
17,7,0,0,0,0,15,0
18,9,1,1,0,0,10,0
40,9,0,0,0,0,40,0
50,11,1,1,0,0,40,0
20,13,0,0,14344,0,40,1
19,10,1,1,0,0,40,0
20,10,1,1,0,0,65,0
30,10,1,1,0,0,60,0
20,13,1,1,0,0,55,0
19,10,1,0,0,0,15,0
40,13,1,1,0,0,40,0
