age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,R
40,Private,9,Married-civ-spouse,Craft-repair,Wife,1,0,0,1628,45,United-States,1
50,Private,16,Never-married,Prof-specialty,Not-in-family,1,1,0,0,50,United-States,1
30,Private,11,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
20,Private,5,Never-married,Handlers-cleaners,Other-relative,1,1,0,0,40,Mexico,0
40,Private,10,Married-civ-spouse,Other-service,Wife,1,0,0,0,40,Scotland,1
40,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,1,1,0,0,50,United-States,1
30,Private,8,Never-married,Protective-serv,Own-child,0,1,0,0,40,United-States,0
40,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,1,1,15024,0,60,United-States,1
40,Self-emp-inc,4,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,?,0
60,Private,14,Never-married,Prof-specialty,Not-in-family,1,1,0,0,70,United-States,1
20,Private,10,Never-married,Other-service,Own-child,1,0,0,0,10,United-States,0
40,Private,4,Never-married,Other-service,Other-relative,1,1,0,0,35,United-States,0
40,Private,10,Married-spouse-absent,Craft-repair,Not-in-family,0,1,0,0,40,Philippines,0
20,Private,13,Never-married,Adm-clerical,Other-relative,0,0,0,0,40,Taiwan,0
70,Private,13,Divorced,Sales,Not-in-family,1,1,0,0,30,United-States,1
60,?,7,Separated,?,Not-in-family,0,1,0,0,40,United-States,0
60,?,9,Married-civ-spouse,?,Husband,1,1,0,0,25,United-States,0
20,State-gov,13,Never-married,Prof-specialty,Not-in-family,1,0,0,0,40,United-States,0
30,State-gov,13,Never-married,Prof-specialty,Not-in-family,1,1,0,0,40,United-States,0
20,State-gov,12,Never-married,Prof-specialty,Not-in-family,1,0,0,0,15,United-States,0
60,Private,3,Married-civ-spouse,Farming-fishing,Other-relative,1,0,0,0,45,Mexico,0
30,Private,9,Never-married,Machine-op-inspct,Not-in-family,1,1,0,0,40,United-States,0
30,Private,9,Never-married,Other-service,Not-in-family,1,0,0,0,30,United-States,0
20,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0,0,40,Mexico,0
17,?,7,Never-married,?,Own-child,1,1,0,0,40,United-States,0
20,Private,13,Never-married,Prof-specialty,Not-in-family,1,1,0,0,40,United-States,0
30,Private,9,Divorced,Sales,Unmarried,1,0,0,0,40,United-States,0
40,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,7688,0,50,United-States,1
20,Private,9,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,0
40,Private,13,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,55,United-States,1
30,Private,9,Divorced,Transport-moving,Unmarried,1,0,1151,0,48,Germany,0
17,Private,6,Never-married,Other-service,Own-child,1,1,0,0,20,United-States,0
60,?,9,Married-civ-spouse,?,Husband,1,1,0,0,16,United-States,0
40,Self-emp-not-inc,13,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,40,England,1
30,Private,10,Never-married,Exec-managerial,Not-in-family,1,1,0,0,50,United-States,0
50,Private,9,Never-married,Adm-clerical,Own-child,1,0,0,0,40,United-States,0
40,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,1,1,0,0,40,United-States,1
30,?,10,Married-civ-spouse,?,Wife,1,0,0,0,4,United-States,0
20,Private,10,Married-civ-spouse,Adm-clerical,Husband,1,1,0,2051,40,United-States,1
30,Private,9,Separated,Other-service,Not-in-family,1,1,0,0,40,United-States,0
30,Private,10,Married-civ-spouse,Transport-moving,Husband,1,1,0,1485,45,United-States,1
20,Private,10,Never-married,Other-service,Own-child,1,0,0,0,40,Dominican-Republic,0
50,Private,10,Married-civ-spouse,Tech-support,Husband,1,1,0,0,40,United-States,1
20,Self-emp-not-inc,10,Separated,Craft-repair,Not-in-family,1,1,0,0,30,United-States,0
60,Self-emp-not-inc,4,Widowed,Other-service,Not-in-family,1,0,0,0,66,United-States,0
70,?,10,Married-spouse-absent,?,Not-in-family,1,1,0,0,3,United-States,0
30,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,1,1,4064,0,50,United-States,1
40,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,70,United-States,1
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,50,United-States,1
30,Local-gov,9,Divorced,Adm-clerical,Unmarried,1,0,0,0,40,United-States,0
40,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,0
50,Private,16,Married-civ-spouse,Tech-support,Husband,1,1,0,1977,40,Germany,1
19,Private,9,Never-married,Machine-op-inspct,Unmarried,1,1,0,0,30,United-States,0
50,Self-emp-not-inc,10,Divorced,Craft-repair,Not-in-family,1,1,0,0,40,?,0
20,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,1,0,1887,50,India,1
50,Private,12,Married-civ-spouse,Craft-repair,Husband,1,1,0,1740,40,United-States,1
30,Private,9,Never-married,Machine-op-inspct,Unmarried,1,1,0,0,40,United-States,0
30,Private,11,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
30,State-gov,3,Married-civ-spouse,Other-service,Husband,1,1,0,0,40,Mexico,0
20,Private,13,Never-married,Prof-specialty,Own-child,1,0,0,2339,35,United-States,0
40,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,50,United-States,1
40,Private,10,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
40,Private,13,Separated,Prof-specialty,Unmarried,1,0,0,0,40,United-States,0
30,Private,4,Married-civ-spouse,Other-service,Husband,1,1,0,0,40,Mexico,0
20,Private,13,Never-married,Prof-specialty,Not-in-family,1,0,14344,0,40,United-States,1
70,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,30,United-States,1
60,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,48,United-States,0
60,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,1
50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,1
19,Private,9,Never-married,Sales,Not-in-family,1,0,0,0,40,United-States,0
20,Private,9,Separated,Adm-clerical,Unmarried,1,0,0,0,40,United-States,0
30,Private,13,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,44,United-States,1
60,Private,10,Divorced,Craft-repair,Own-child,1,1,0,0,44,United-States,0
20,Private,11,Never-married,Other-service,Not-in-family,1,1,0,0,40,United-States,0
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,1,1,15024,0,60,United-States,1
20,Private,14,Never-married,Machine-op-inspct,Not-in-family,1,0,0,0,40,United-States,0
30,Self-emp-not-inc,5,Divorced,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
40,State-gov,6,Married-civ-spouse,Other-service,Husband,1,1,0,0,40,United-States,0
30,Private,5,Never-married,Farming-fishing,Other-relative,0,1,0,0,40,United-States,0
30,Private,13,Divorced,Handlers-cleaners,Not-in-family,1,1,0,0,30,United-States,0
20,Private,9,Never-married,Transport-moving,Own-child,1,0,0,0,40,United-States,0
19,Private,10,Never-married,Sales,Own-child,1,0,0,0,35,United-States,0
30,Private,9,Never-married,Prof-specialty,Not-in-family,1,1,0,0,40,United-States,0
20,Private,9,Never-married,Transport-moving,Not-in-family,1,1,0,0,40,United-States,0
50,Private,9,Divorced,Exec-managerial,Not-in-family,1,0,0,0,40,United-States,0
50,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,1,1,0,2258,40,United-States,0
30,Private,3,Divorced,Handlers-cleaners,Unmarried,1,1,0,0,40,Mexico,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,48,United-States,1
20,?,9,Never-married,?,Own-child,1,0,0,0,5,United-States,0
20,Private,11,Never-married,Transport-moving,Not-in-family,1,1,0,0,40,United-States,0
30,Self-emp-inc,9,Never-married,Farming-fishing,Not-in-family,1,1,0,0,50,United-States,0
20,Local-gov,13,Never-married,Prof-specialty,Not-in-family,1,1,0,0,40,United-States,0
50,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,1,0,0,0,40,United-States,1
50,Private,9,Widowed,Adm-clerical,Not-in-family,1,0,0,0,36,United-States,0
20,Private,12,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,55,United-States,1
30,Private,10,Married-spouse-absent,Adm-clerical,Unmarried,0,0,0,0,40,United-States,0
40,Private,13,Married-spouse-absent,Adm-clerical,Not-in-family,1,0,0,0,40,Cuba,0
20,Private,11,Never-married,Adm-clerical,Own-child,1,0,0,0,40,United-States,0
40,Private,9,Divorced,Protective-serv,Unmarried,1,0,0,0,40,United-States,0
40,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,1672,40,United-States,1
40,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,60,United-States,1
50,Private,4,Married-civ-spouse,Craft-repair,Husband,1,1,3411,0,40,United-States,1
30,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,50,United-States,1
60,Self-emp-not-inc,4,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,30,United-States,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,45,United-States,1
20,Private,9,Never-married,Adm-clerical,Unmarried,1,1,0,0,35,Mexico,0
70,Private,13,Married-civ-spouse,Sales,Husband,1,1,0,0,20,?,1
50,Private,10,Separated,Exec-managerial,Not-in-family,0,0,0,0,40,United-States,0
20,Private,9,Never-married,Sales,Own-child,1,1,0,0,40,Dominican-Republic,0
20,Private,9,Never-married,Transport-moving,Own-child,1,1,0,0,50,United-States,0
17,Self-emp-inc,5,Never-married,Sales,Own-child,1,0,0,0,40,United-States,0
19,?,10,Never-married,?,Own-child,1,1,0,0,40,United-States,0
60,Without-pay,4,Widowed,Farming-fishing,Unmarried,1,0,0,0,50,United-States,0
40,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,1
60,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,30,United-States,0
17,Private,7,Never-married,Sales,Own-child,0,0,0,0,15,United-States,0
30,Private,7,Married-civ-spouse,Other-service,Husband,0,1,2635,0,37,United-States,0
50,Private,14,Divorced,Exec-managerial,Not-in-family,1,1,0,0,62,United-States,1
20,Private,10,Never-married,Adm-clerical,Own-child,1,0,0,0,40,United-States,0
30,Federal-gov,14,Never-married,Exec-managerial,Own-child,1,0,0,0,40,United-States,0
60,State-gov,9,Widowed,Adm-clerical,Not-in-family,1,0,0,0,35,United-States,0
40,Private,9,Divorced,Machine-op-inspct,Own-child,1,0,0,0,40,Cuba,0
40,Local-gov,13,Divorced,Prof-specialty,Unmarried,1,0,5455,0,40,United-States,1
20,Private,15,Never-married,Prof-specialty,Not-in-family,0,1,0,0,55,United-States,1
40,Private,10,Divorced,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
40,Private,10,Married-civ-spouse,Sales,Husband,1,1,0,0,50,United-States,1
30,Private,13,Married-civ-spouse,Other-service,Husband,1,1,0,0,60,United-States,1
40,Private,16,Married-civ-spouse,Exec-managerial,Husband,1,1,15024,0,60,United-States,1
20,?,10,Never-married,?,Own-child,1,1,0,0,20,United-States,0
40,Private,6,Never-married,Machine-op-inspct,Not-in-family,0,1,0,0,40,United-States,0
40,Private,9,Married-civ-spouse,Adm-clerical,Wife,1,0,0,0,40,United-States,1
50,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,1,1,0,0,60,United-States,1
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
40,Private,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,48,United-States,1
30,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
50,Private,10,Divorced,Machine-op-inspct,Own-child,1,1,0,0,40,United-States,0
50,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,35,United-States,0
20,Private,9,Never-married,Other-service,Other-relative,1,1,0,0,30,United-States,0
30,Federal-gov,9,Married-civ-spouse,Transport-moving,Husband,1,1,0,2051,40,United-States,1
40,Private,10,Married-civ-spouse,Prof-specialty,Wife,1,0,0,0,50,United-States,1
50,Private,9,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
19,Private,9,Never-married,Craft-repair,Other-relative,1,1,0,0,35,United-States,0
50,Private,7,Divorced,Priv-house-serv,Unmarried,0,0,0,0,10,United-States,0
40,State-gov,13,Never-married,Adm-clerical,Not-in-family,1,1,0,0,40,United-States,0
40,Private,13,Never-married,Prof-specialty,Not-in-family,1,0,0,0,45,Mexico,0
40,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,1,1,0,0,91,United-States,1
40,Local-gov,13,Never-married,Exec-managerial,Own-child,1,1,4650,0,35,United-States,0
40,?,10,Widowed,?,Unmarried,1,0,0,0,28,United-States,0
30,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,60,United-States,0
30,Private,13,Married-civ-spouse,Sales,Husband,1,1,0,0,60,United-States,1
30,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,50,United-States,1
20,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,1,0,0,0,40,United-States,0
60,Private,7,Married-civ-spouse,Protective-serv,Husband,1,1,4386,0,37,United-States,1
20,Private,9,Never-married,Machine-op-inspct,Own-child,1,1,4416,0,40,United-States,0
40,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,35,United-States,1
20,Private,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,45,United-States,1
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,1977,45,United-States,1
30,Private,13,Married-civ-spouse,Transport-moving,Husband,1,1,4508,0,40,United-States,1
30,Federal-gov,13,Never-married,Tech-support,Not-in-family,0,1,0,0,28,?,0
40,Self-emp-not-inc,4,Never-married,Farming-fishing,Not-in-family,1,1,0,0,50,United-States,0
20,Private,13,Married-civ-spouse,Exec-managerial,Wife,1,0,0,0,55,United-States,1
20,Self-emp-inc,14,Never-married,Transport-moving,Own-child,1,1,0,0,40,United-States,0
40,Private,15,Married-civ-spouse,Sales,Husband,1,1,0,0,50,United-States,1
50,Private,11,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,45,United-States,1
40,Private,10,Married-civ-spouse,Tech-support,Husband,1,1,0,0,45,United-States,1
40,Private,10,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
40,Private,10,Married-civ-spouse,Other-service,Husband,1,1,0,0,17,United-States,0
40,Federal-gov,11,Divorced,Tech-support,Not-in-family,1,1,0,0,40,United-States,1
20,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,0,1,0,0,40,Hong,1
20,Private,12,Never-married,Craft-repair,Not-in-family,1,1,0,0,30,United-States,0
19,Private,10,Never-married,Transport-moving,Own-child,1,1,0,0,40,United-States,0
40,Private,3,Married-civ-spouse,Craft-repair,Wife,1,0,0,0,45,Italy,1
30,Private,9,Married-civ-spouse,Adm-clerical,Wife,1,0,0,0,40,United-States,1
30,Private,10,Never-married,Tech-support,Other-relative,1,0,0,0,40,United-States,0
20,Private,10,Never-married,Adm-clerical,Not-in-family,1,1,0,0,60,United-States,0
50,Private,9,Separated,Sales,Unmarried,0,0,0,0,40,United-States,0
40,Self-emp-not-inc,3,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
50,Private,9,Divorced,Other-service,Not-in-family,1,1,0,0,40,?,0
60,Private,6,Widowed,Sales,Not-in-family,1,0,0,0,40,United-States,0
40,Private,10,Married-civ-spouse,Exec-managerial,Wife,1,0,0,0,50,United-States,1
50,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,60,United-States,1
20,?,10,Never-married,?,Own-child,1,1,0,0,20,United-States,0
40,Private,4,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,47,United-States,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,42,United-States,0
30,Self-emp-not-inc,13,Never-married,Other-service,Not-in-family,1,0,0,0,15,United-States,0
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,55,United-States,1
60,Private,3,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,Mexico,0
50,Private,7,Divorced,Craft-repair,Other-relative,1,0,0,0,40,United-States,0
50,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,50,United-States,1
50,Private,9,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,40,United-States,1
60,Private,9,Divorced,Craft-repair,Not-in-family,1,0,0,0,40,United-States,0
40,?,7,Widowed,?,Other-relative,0,0,0,0,40,United-States,0
20,Private,13,Never-married,Sales,Not-in-family,1,0,0,0,40,United-States,0
50,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0,0,40,United-States,0
30,Private,7,Never-married,Transport-moving,Own-child,1,1,0,0,40,United-States,0
40,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
30,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,55,United-States,1
30,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,1,1,7688,0,50,United-States,1
20,Private,10,Never-married,Craft-repair,Not-in-family,1,1,0,0,65,United-States,0
30,Private,10,Married-civ-spouse,Adm-clerical,Wife,1,0,0,0,40,United-States,1
40,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0,0,40,United-States,0
50,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0,0,40,United-States,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,0,1,0,0,40,Mexico,0
20,Private,13,Never-married,Prof-specialty,Own-child,1,1,0,0,40,United-States,0
20,Private,9,Divorced,Adm-clerical,Not-in-family,1,0,0,0,40,United-States,0
40,Private,9,Separated,Prof-specialty,Unmarried,1,0,0,653,60,United-States,0
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,1,1,5013,0,55,United-States,1
40,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,32,United-States,1
20,Private,10,Never-married,Adm-clerical,Not-in-family,1,0,0,0,40,United-States,0
50,Private,14,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
20,Private,9,Never-married,Sales,Own-child,1,0,0,0,35,United-States,0
20,Private,9,Married-civ-spouse,Other-service,Husband,1,1,0,0,40,Mexico,0
18,?,6,Never-married,?,Own-child,1,0,0,0,30,United-States,0
30,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,50,United-States,0
30,Private,9,Divorced,Craft-repair,Unmarried,1,1,0,0,45,United-States,0
20,Private,10,Never-married,Transport-moving,Own-child,0,1,0,0,40,United-States,0
20,?,12,Never-married,?,Own-child,1,1,0,0,40,United-States,0
17,?,6,Never-married,?,Own-child,1,1,0,0,40,United-States,0
20,Self-emp-not-inc,10,Never-married,Exec-managerial,Own-child,0,1,0,0,45,South,0
40,Private,9,Divorced,Adm-clerical,Unmarried,1,0,0,0,40,United-States,0
30,Private,10,Never-married,Other-service,Own-child,0,1,0,0,40,United-States,0
30,?,9,Divorced,?,Unmarried,0,0,0,0,20,United-States,0
20,Private,10,Never-married,Handlers-cleaners,Not-in-family,1,1,0,0,39,United-States,0
30,Private,14,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,55,United-States,1
20,Private,9,Never-married,Other-service,Own-child,1,1,0,0,40,United-States,0
30,Private,9,Divorced,Other-service,Unmarried,1,0,0,0,30,United-States,0
20,Private,11,Married-civ-spouse,Other-service,Husband,1,1,0,0,40,United-States,0
30,Private,11,Divorced,Sales,Unmarried,1,0,0,0,40,United-States,0
30,Private,10,Married-civ-spouse,Craft-repair,Husband,0,1,0,0,45,United-States,1
20,Private,10,Never-married,Craft-repair,Own-child,1,1,0,0,40,United-States,0
40,Private,9,Married-civ-spouse,Sales,Husband,1,1,0,0,60,United-States,1
50,Private,4,Divorced,Machine-op-inspct,Own-child,1,1,0,0,40,United-States,0
30,Private,9,Never-married,Adm-clerical,Not-in-family,0,0,0,0,40,United-States,0
40,Private,9,Married-civ-spouse,Tech-support,Husband,1,1,0,0,45,United-States,1
40,Private,10,Divorced,Machine-op-inspct,Not-in-family,1,0,0,0,35,United-States,0
20,Private,9,Never-married,Adm-clerical,Unmarried,0,0,0,0,15,United-States,0
20,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,1,1,0,1741,45,United-States,1
30,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,45,United-States,1
20,Private,13,Never-married,Adm-clerical,Own-child,0,0,0,0,40,United-States,0
